,id,PositiveTail 1,PositiveTail 2,PositiveTail 3,PositiveTail 4,PositiveTail 5,PositiveTail 6,PositiveTail 7
169,20007242-1,0.0008286004303954542,0.0008790446445345879,0.0,0.001815704395994544,1.3002161569630744e-09,0.001164369867183268,0.0
170,20007783-1,0.0009823531145229936,0.0,0.0015843199798837304,0.0,0.0,1.4808607118332873e-10,0.0
171,20012682-1,0.002686989028006792,0.003504781285300851,1.6255198715953156e-05,0.00771590881049633,0.007925196550786495,0.00017463065159972757,0.005102615337818861
172,20045478-1,0.0017577243270352483,0.0024121301248669624,0.0017671483801677823,0.0007176261860877275,0.0010391819523647428,0.0010565354023128748,0.002347098197788
173,20060480-1,0.0016544053796678782,0.0044840252958238125,0.0004999140510335565,0.0032189246267080307,3.995228689746e-05,0.01160785648971796,0.007723267190158367
174,20079444-1,0.0006715130875818431,0.0,0.0019359152065590024,0.0017086925217881799,0.0019258297979831696,0.0,0.00041577478987164795
175,20097295-1,0.00433030491694808,0.004021950997412205,0.0027777208015322685,0.0022876616567373276,0.004570935387164354,0.0003116981533821672,2.2870190150570124e-06
176,20123026-1,0.0034478502348065376,0.004357560537755489,0.003682404989376664,0.008156307972967625,0.002012686338275671,0.0016664816066622734,0.0005644247867166996
177,20147540-1,0.002898280043154955,0.0015326968859881163,0.0034918170422315598,8.252252882812172e-05,0.002095766132697463,6.421663420042023e-05,0.0002278398460475728
178,20156657-1,0.0,0.00022466159134637564,1.431656737604925e-10,0.00016474096628371626,6.835714998487674e-07,0.0,0.004382217302918434
179,20226767-1,1.5956467791511386e-07,0.0009813556680455804,0.0,0.0,0.0016136214835569263,0.00017009033763315529,0.00514888484030962
180,20232398-1,0.0006655525648966432,0.0,0.0033704466186463833,0.0,0.0,0.0,0.0
181,20303392-1,0.001611053477972746,0.0034186658449470997,0.0018991053802892566,0.0,0.0017449246952310205,2.4819226496219926e-07,0.0024316785857081413
182,20336690-1,0.00044627804891206324,0.0010331140365451574,0.0,0.0031582557130604982,0.0,5.983847222523764e-05,0.005570174660533667
183,20350180-1,0.0006956391735002398,0.0010143425315618515,0.002154712565243244,0.0016054004663601518,0.0017915982753038406,0.0009903779719024897,0.0051066139712929726
184,20363808-1,0.0028165492694824934,0.0025930346455425024,0.003516647033393383,5.248028287496709e-07,0.003746235044673085,0.003262184327468276,0.00018454602104611695
185,20385169-1,0.0056955087929964066,0.00302103185094893,0.006371886935085058,0.007154637016355991,0.002953351242467761,0.005125770810991526,0.006026001181453466
186,20399796-1,0.004896929021924734,0.0017580990679562092,0.003653834806755185,0.00649050110951066,0.0014271248364821076,0.004359307698905468,0.005525812041014433
187,20420925-1,0.0047447336837649345,0.00464218482375145,0.0028297521639615297,0.003621061332523823,1.6423782334129555e-09,0.0021430212073028088,0.0025044239591807127
188,20558088-1,0.0006074006669223309,0.00011608693603193387,0.0010208158055320382,0.0,8.896215430986842e-10,0.006028737407177687,6.263308750931174e-05
189,20600998-1,0.0022203573025763035,0.00583166629076004,0.0016436045989394188,0.004118682350963354,0.007090094964951277,0.005040836986154318,0.00825322326272726
190,20617887-1,0.002164260484278202,0.0,0.004763246048241854,0.004033282864838839,0.0,0.0,0.0
191,20624599-1,0.0049497466534376144,0.005653133150190115,0.0014751983107998967,0.011524127796292305,0.0073396023362874985,1.7925819406627852e-07,0.005167633760720491
192,20631183-1,0.0016912627033889294,0.0,0.004868734162300825,0.0,0.0,2.9395085476835447e-08,0.0
193,20637787-1,0.0017191903898492455,0.0012230954598635435,0.0027939125429838896,0.0,7.66443193356281e-08,2.1516906656415813e-07,0.004915833473205566
194,20740073-1,0.0006470251246355474,0.00019331599469296634,0.0,0.0023652988020330667,0.0,1.4808607673444385e-09,0.0
